lat_long
"(47.328897999999995, -122.213406)"
"(47.32723, -122.215298)"
"(47.329901, -122.213075)"
"(47.327678000000006, -122.21408899999999)"
"(47.327268, -122.214104)"
"(47.328762, -122.21346799999999)"
"(47.328303999999996, -122.213867)"
"(47.329302, -122.213401)"
"(47.329095, -122.2134)"
"(47.330128, -122.21341100000001)"
"(47.331109999999995, -122.21555500000001)"
"(47.330535999999995, -122.216553)"
"(47.331410999999996, -122.216555)"
"(47.330587, -122.215544)"
"(47.625377, -122.19625800000001)"
"(47.615990000000004, -122.314249)"
"(47.732298, -122.33466399999999)"
"(47.365004, -122.047053)"
"(47.348399, -122.15217)"
"(47.653215, -122.129323)"
"(47.331478000000004, -122.216554)"
"(47.330731, -122.216555)"
"(47.330256, -122.216549)"
"(47.331102, -122.21555500000001)"
"(47.330388, -122.216551)"
"(47.660046, -122.395753)"
"(47.373051000000004, -122.14683000000001)"
"(47.568267, -122.372904)"
"(47.538183000000004, -121.871219)"
"(47.605402000000005, -122.15841999999999)"
"(47.388354, -122.152629)"
"(47.390976, -122.47167900000001)"
"(47.606559999999995, -122.21211699999999)"
"(47.452639000000005, -122.01515800000001)"
"(47.767416, -122.163629)"
"(47.719475, -122.31708)"
"(47.663391, -122.20474499999999)"
"(47.644751, -122.217596)"
"(47.729805, -122.355547)"
"(47.618633, -122.28423500000001)"
"(47.68577, -122.39936399999999)"
"(47.560509, -122.10503500000002)"
"(47.650132, -122.320982)"
"(47.622565, -122.06769299999999)"
"(47.368185, -122.032568)"
"(47.552135, -122.31348899999999)"
"(47.503261, -122.468686)"
"(47.722555, -122.356895)"
"(47.730928999999996, -122.16967)"
"(47.484509, -121.800229)"
"(47.729288000000004, -122.30474299999999)"
"(47.620314, -122.09989399999999)"
"(47.484353000000006, -122.159379)"
"(47.566794, -122.083087)"
"(47.631321, -122.361205)"
"(47.61842, -122.29724399999999)"
"(47.367345, -122.182778)"
"(47.743024, -122.19577199999999)"
"(47.447784000000006, -122.130967)"
"(47.572625, -122.4134)"
"(47.553668, -122.30067199999999)"
"(47.588531, -122.29254399999999)"
"(47.588531, -122.29254399999999)"
"(47.56398, -122.396877)"
"(47.473122, -122.06113300000001)"
"(47.448864, -122.370627)"
"(47.719819, -122.301799)"
"(47.487766, -121.77878999999999)"
"(47.33235, -122.278028)"
"(47.516208, -122.199274)"
"(47.528504, -122.20437700000001)"
"(47.503948, -122.47591899999999)"
"(47.436325, -122.282376)"
"(47.47133, -122.061632)"
"(47.455966, -122.35553)"
"(47.399832, -122.19235800000001)"
"(47.381991, -122.209135)"
"(47.685994, -122.30785300000001)"
"(47.521668, -122.34800200000001)"
"(47.74736, -122.12037600000001)"
"(47.745492, -122.19325400000001)"
"(47.498909999999995, -122.223789)"
"(47.62444, -122.31021799999999)"
"(47.434482, -122.168742)"
"(47.370276000000004, -122.106268)"
"(47.382272, -122.146795)"
"(47.543553, -122.368825)"
"(47.767227, -122.21420800000001)"
"(47.628679, -122.30753100000001)"
"(47.559502, -122.301193)"
"(47.448433, -122.14443)"
"(47.440836, -122.275405)"
"(47.528627, -122.355076)"
"(47.443764, -122.137522)"
"(47.673859, -122.39254199999999)"
"(47.672829, -122.30706)"
"(47.52448, -122.27981399999999)"
"(47.667183, -122.366922)"
"(47.401532, -122.103973)"
"(47.52848, -121.881243)"
"(47.545367999999996, -122.298321)"
"(47.668143, -122.279233)"
"(47.699622, -122.34561000000001)"
"(47.508406, -122.326168)"
"(47.330265000000004, -122.215535)"
"(47.33056, -122.216553)"
"(47.330256, -122.216549)"
"(47.330756, -122.215548)"
"(47.330265000000004, -122.215535)"
"(47.330763, -122.215548)"
"(47.331507, -122.215556)"
"(47.330411, -122.21553899999999)"
"(47.331286, -122.21555500000001)"
"(47.331199, -122.21655600000001)"
"(47.330582, -122.215543)"
"(47.330868, -122.21655700000001)"
"(47.331096, -122.21655700000001)"
"(47.330405999999996, -122.21553899999999)"
"(47.543997, -122.087833)"
"(47.657362, -122.354446)"
"(47.593387, -122.30708100000001)"
"(47.585496, -122.291937)"
"(47.547854, -122.07435600000001)"
"(47.385942, -122.095602)"
"(47.38548, -122.03470300000001)"
"(47.417545000000004, -122.068997)"
"(47.740849, -122.23281399999999)"
"(47.569006, -122.397461)"
"(47.427873, -122.333427)"
"(47.771611, -122.16891000000001)"
"(47.330935, -122.215553)"
"(47.331272, -122.21655600000001)"
"(47.330703, -122.216555)"
"(47.330902, -122.216558)"
"(47.331483, -122.215556)"
"(47.351936, -122.166597)"
"(47.720376, -122.36773400000001)"
"(47.694914000000004, -122.34601299999999)"
"(47.694914000000004, -122.34601299999999)"
"(47.4512, -122.285098)"
"(47.648745, -122.333926)"
"(47.379897, -122.15418100000001)"
"(47.472675, -122.130246)"
"(47.636981, -122.347117)"
"(47.273933, -122.29801699999999)"
"(47.588396, -122.250031)"
"(47.535405, -122.2319)"
"(47.699719, -122.392744)"
"(47.656283, -122.03295)"
"(47.362345, -122.17084299999999)"
"(47.472818, -121.746275)"
"(47.339831, -122.176869)"
"(47.343053000000005, -122.06833)"
"(47.429181, -122.50149499999999)"
"(47.362638000000004, -122.12618300000001)"
"(47.306796999999996, -122.11195500000001)"
"(47.703588, -122.35088700000001)"
"(47.721843, -122.225026)"
"(47.630186, -122.23756200000001)"
"(47.583323, -122.199367)"
"(47.449441, -122.189788)"
"(47.367834, -122.011744)"
"(47.601296999999995, -122.14027800000001)"
"(47.541253999999995, -121.884069)"
"(47.54776, -122.384398)"
"(47.355349, -122.05806899999999)"
"(47.755401, -122.13331000000001)"
"(47.622834000000005, -122.05811000000001)"
"(47.48538, -122.08483000000001)"
"(47.497934, -122.311856)"
"(47.636081, -121.978669)"
"(47.592479, -122.143615)"
"(47.607239, -122.292578)"
"(47.546661, -121.995861)"
"(47.466857, -122.18466399999998)"
"(47.603229, -122.33028)"
"(47.197934000000004, -122.00746399999998)"
"(47.728724, -122.30605200000001)"
"(47.386658000000004, -122.22478500000001)"
"(47.658594, -122.41306100000001)"
"(47.460212, -122.18309199999999)"
"(47.636189, -122.34713799999999)"
"(47.482085999999995, -122.18226200000001)"
"(47.369871, -122.071789)"
"(47.553065999999994, -122.309898)"
"(47.439731, -122.110992)"
"(47.574796, -122.01028400000001)"
"(47.725262, -122.30324099999999)"
"(47.624653, -122.302429)"
"(47.700855, -122.367405)"
"(47.570803000000005, -122.02308300000001)"
"(47.709213, -122.110946)"
"(47.570112, -122.187469)"
"(47.544261, -122.269094)"
"(47.523818, -122.38205900000001)"
"(47.499701, -122.352528)"
"(47.43528, -122.110219)"
"(47.588352, -121.980502)"
"(47.67156, -122.329249)"
"(47.642801, -122.066645)"
"(47.692661, -122.29985)"
"(47.244244, -122.449959)"
"(47.725071, -122.044322)"
"(47.4371, -122.162901)"
"(47.370854, -122.06573600000002)"
"(45.706241, -122.54690500000001)"
"(47.76817, -122.16436000000002)"
"(47.398666999999996, -122.21211100000001)"
"(47.332628, -122.26083600000001)"
"(47.451111, -122.11959099999999)"
"(47.538466, -122.186981)"
"(47.709218, -122.11178400000001)"
"(47.707944, -122.33750900000001)"
"(47.66872, -122.174746)"
"(47.298761, -120.06221599999999)"
"(47.742340999999996, -121.979665)"
"(47.513442, -122.34897099999999)"
"(47.679571, -122.112752)"
"(47.550563000000004, -122.38041799999999)"
"(47.725765, -122.216284)"
"(47.554094, -122.002775)"
"(47.509071, -122.37803500000001)"
"(47.714674, -122.320723)"
"(47.676443, -122.358455)"
"(47.519175, -122.206694)"
"(47.566351, -122.401547)"
"(47.336467, -122.27533999999999)"
"(47.533077, -122.272673)"
"(47.633849, -122.106252)"
"(47.495591, -122.26099099999999)"
"(47.351025, -122.29314)"
"(47.747461, -122.318525)"
"(47.249984999999995, -122.040857)"
"(47.492083, -122.252577)"
"(47.369252, -122.083871)"
"(47.29638, -122.361777)"
"(47.728427, -122.309302)"
"(47.763945, -122.252757)"
"(47.529649, -121.88088300000001)"
"(47.687509999999996, -122.33911)"
"(47.552613, -122.26908700000001)"
"(47.528583000000005, -122.39186000000001)"
"(47.577253000000006, -122.31606399999998)"
"(47.330859000000004, -122.187712)"
"(47.457397, -122.33001000000002)"
"(47.264406, -122.212668)"
"(47.358878999999995, -122.14989299999999)"
"(47.40059, -122.318951)"
"(47.513295, -121.90087)"
"(47.639140999999995, -122.38838999999999)"
"(47.303016, -122.37104199999999)"
"(47.549579, -122.3961)"
"(47.540965, -122.118844)"
"(47.570615999999994, -122.09865)"
"(47.580771999999996, -122.381262)"
"(47.639109999999995, -122.401706)"
"(47.538263, -122.187203)"
"(47.591532, -122.386149)"
"(47.350079, -122.057814)"
"(47.394215, -122.073668)"
"(47.433064, -122.195201)"
"(47.32132, -122.385874)"
"(47.514451, -122.18845)"
"(47.342979, -122.048493)"
"(47.679747, -122.303886)"
"(47.490718, -122.149483)"
"(47.637571, -122.354408)"
"(47.308417, -122.39594299999999)"
"(47.374763, -122.226796)"
"(47.498531, -122.17141299999999)"
"(47.360052, -122.052927)"
"(47.67457, -122.17015)"
"(47.670262, -122.32554099999999)"
"(47.42842, -122.09368)"
"(47.47979, -122.15709299999999)"
"(47.475356, -122.32473799999998)"
"(47.732353, -121.965331)"
"(47.655907, -122.32125800000001)"
"(47.507785999999996, -122.3369)"
"(47.730841, -122.296544)"
"(47.432887, -122.183729)"
"(47.417753999999995, -122.3202)"
"(47.587367, -122.316005)"
"(47.558636, -122.22203400000001)"
"(47.333075, -122.20213899999999)"
"(47.551309, -122.266084)"
"(47.644566999999995, -122.32463)"
"(47.602677, -122.31188)"
"(47.734933000000005, -121.87655600000001)"
"(47.692667, -122.381072)"
"(47.556512, -122.22166100000001)"
"(47.617889, -122.29986799999999)"
"(47.603763, -122.16709099999999)"
"(47.645668, -122.414278)"
"(47.619009000000005, -122.029292)"
"(47.721949, -122.30048400000001)"
"(47.691452000000005, -122.094205)"
"(47.293417, -122.30889199999999)"
"(47.708728, -122.243579)"
"(47.624971, -122.30241699999999)"
"(47.617477, -122.323443)"
"(47.746676, -122.283616)"
"(47.634529, -122.064256)"
"(47.680223, -122.322503)"
"(47.471382, -122.065592)"
"(47.603491999999996, -122.20133200000001)"
"(47.531869, -122.182919)"
"(47.326674, -122.16291899999999)"
"(47.49812, -122.231664)"
"(47.599851, -121.973469)"
"(47.568867, -122.15883999999998)"
"(47.623923, -122.31362800000001)"
"(47.676443, -122.366569)"
"(47.69164, -122.288226)"
"(47.69164, -122.288226)"
"(47.382129, -122.207415)"
"(47.495359, -122.27831)"
"(47.586315, -122.295465)"
"(47.755947, -122.35819599999999)"
"(47.308533000000004, -122.26439599999999)"
"(47.694565999999995, -122.39756200000001)"
"(47.606471, -122.28500700000001)"
"(47.590977, -122.135051)"
"(47.319944, -122.32337199999999)"
"(47.629197999999995, -122.120148)"
"(47.195376, -121.974318)"
"(47.685031, -122.32528799999999)"
"(47.718787, -122.103072)"
"(47.371987, -122.206989)"
"(47.577739, -122.40618400000001)"
"(47.739123, -122.217626)"
"(47.716333, -122.189823)"
"(47.551902, -122.269678)"
"(47.391281, -122.303175)"
"(47.532511, -122.346787)"
"(47.618203, -122.314292)"
"(47.579812, -122.05001299999999)"
"(47.312165, -122.182717)"
"(47.524906, -121.823775)"
"(47.456477, -121.98718600000001)"
"(47.529685, -122.266345)"
"(47.564652, -122.31479099999999)"
"(47.412283, -122.45841200000001)"
"(47.283665, -122.337295)"
"(47.583665, -122.112622)"
"(47.569748, -122.40846)"
"(47.545485, -122.263871)"
"(47.669156, -122.28794199999999)"
"(47.353915, -122.14371899999999)"
"(47.632328, -122.28936599999999)"
"(47.565757, -122.385421)"
"(47.581383, -122.19256899999999)"
"(47.554815999999995, -122.173974)"
"(47.433136, -122.14921499999998)"
"(47.655578999999996, -122.358221)"
"(47.367828, -122.07878600000001)"
"(47.526165999999996, -122.04618700000002)"
"(47.771661, -122.351304)"
"(47.643291999999995, -122.368901)"
"(47.473624, -122.348547)"
"(47.284585, -122.20804)"
"(47.461296000000004, -122.36478799999999)"
"(47.550629, -122.275396)"
"(47.739209, -122.042657)"
"(47.872968, -121.972059)"
"(47.566582000000004, -122.132919)"
"(47.68423, -122.316203)"
"(47.637553000000004, -122.28084299999999)"
"(47.293032000000004, -122.22081499999999)"
"(47.311252, -122.086992)"
"(47.351495, -122.26809399999999)"
"(47.617746999999994, -122.219559)"
"(47.679161, -122.39299399999999)"
"(47.55608, -122.27862900000001)"
"(47.769152000000005, -122.332227)"
"(47.650292, -122.38550500000001)"
"(47.650292, -122.38550500000001)"
"(47.393789, -122.185123)"
"(47.582976, -122.05158300000001)"
"(47.372178999999996, -122.10769199999999)"
"(47.407208000000004, -122.331722)"
"(47.506468, -122.326085)"
"(47.330517, -122.27497199999999)"
"(47.634498, -122.02651100000001)"
"(47.703982, -122.315964)"
"(47.714611, -122.30843899999999)"
"(47.714611, -122.30843899999999)"
"(47.670367999999996, -122.27788100000001)"
"(47.576245, -122.303334)"
"(47.384493, -122.28758799999999)"
"(47.615234, -122.02240400000001)"
"(47.689975, -122.34721699999999)"
"(47.307552, -122.378161)"
"(47.290689, -122.352171)"
"(47.600821999999994, -122.12739099999999)"
"(47.754102, -122.34338899999999)"
"(47.733849, -121.976376)"
"(47.352461, -121.999931)"
"(47.535022999999995, -121.88065900000001)"
"(47.540617, -121.869801)"
"(47.506399, -122.376663)"
"(47.696518, -122.024442)"
"(47.70469, -122.27491599999999)"
"(47.618291, -122.103917)"
"(47.570142, -122.359121)"
"(47.445242, -122.123622)"
"(47.349070000000005, -122.098648)"
"(47.712757, -122.28921799999999)"
"(47.595449, -122.14343400000001)"
"(47.695071, -122.116042)"
"(47.625581, -122.007651)"
"(47.602486999999996, -122.305043)"
"(47.591775, -122.03647)"
"(47.732324, -122.35898200000001)"
"(47.690647999999996, -122.364139)"
"(47.529649, -121.827926)"
"(47.334037, -122.322547)"
"(47.712568, -122.30173)"
"(47.462317, -122.16823400000001)"
"(47.638201, -122.40039399999999)"
"(47.311032, -122.35913500000001)"
"(47.719675, -122.366777)"
"(47.344440999999996, -122.042675)"
"(47.309253000000005, -122.387267)"
"(47.662184, -122.361754)"
"(47.522172999999995, -122.34670700000001)"
"(47.516303, -122.347672)"
"(47.675295, -122.386556)"
"(47.611121000000004, -122.03655400000001)"
"(47.637815, -122.319028)"
"(47.055461, -122.82083300000001)"
"(47.585491, -122.22570400000001)"
"(47.55338, -122.273948)"
"(47.715952, -122.29520900000001)"
"(47.554497999999995, -122.35706299999998)"
"(47.554497999999995, -122.35706299999998)"
"(47.685947999999996, -122.204503)"
"(47.56017, -122.139481)"
"(47.670076, -122.410312)"
"(47.628023, -122.346848)"
"(47.565386, -122.38136599999999)"
"(47.353845, -122.173239)"
"(47.711937, -122.215751)"
"(47.574658, -122.395926)"
"(47.378859999999996, -122.228205)"
"(47.534344, -122.385478)"
"(47.621860999999996, -122.30118600000002)"
"(47.478414, -122.11000700000001)"
"(46.672305, -123.741519)"
"(47.590540999999995, -121.970179)"
"(47.368641, -122.01881200000001)"
"(47.54933, -122.375019)"
"(47.570526, -122.409679)"
"(47.422895000000004, -122.15599499999999)"
"(47.539915, -122.026931)"
"(47.640001, -121.96559199999999)"
"(47.704627, -122.191974)"
"(47.461078, -122.172743)"
"(47.711323, -121.35438)"
"(47.709761, -122.204622)"
"(47.494849, -122.34266299999999)"
"(47.62143, -122.11486699999999)"
"(47.652668, -122.200631)"
"(47.561246000000004, -122.399736)"
"(47.567256, -122.018957)"
"(47.668473999999996, -122.27241299999999)"
"(47.701781, -122.10296799999999)"
"(48.093825, -123.354051)"
"(47.488828999999996, -122.09358300000001)"
"(47.301507, -122.33944699999999)"
"(47.534622999999996, -122.185643)"
"(47.732318, -122.052807)"
"(47.476513, -122.145048)"
"(47.350541, -122.057822)"
"(47.725507, -122.355092)"
"(47.58169, -122.192447)"
"(47.674044, -122.270421)"
"(47.731156, -122.235794)"
"(47.744505, -122.21439699999999)"
"(47.691537, -122.115684)"
"(47.640846, -122.21235)"
"(47.265651, -122.276155)"
"(47.565805, -122.270751)"
"(47.363553, -122.467298)"
"(47.323655, -122.10266899999999)"
"(47.764072, -122.14874499999999)"
"(47.713476, -122.20413700000002)"
"(47.498985, -122.2459)"
"(47.554703, -122.10863400000001)"
"(47.765511, -122.33643000000001)"
"(47.641114, -122.328354)"
"(47.59664, -122.204783)"
"(47.640009, -122.063682)"
"(47.710584999999995, -122.22696299999998)"
"(47.565862, -122.371843)"
"(47.479167, -122.321424)"
"(47.280439, -122.263275)"
"(47.682746, -122.37572800000001)"
"(47.426482, -121.66845900000001)"
"(47.195376, -121.974318)"
"(47.351387, -122.000197)"
"(47.765361, -122.334382)"
"(47.670167, -122.37672099999999)"
"(47.528574, -122.286622)"
"(47.440652, -122.33181)"
"(47.458187, -122.18733799999998)"
"(47.517879, -122.365926)"
"(47.33592, -122.256326)"
"(47.344978999999995, -122.214479)"
"(47.633978000000006, -122.32241499999999)"
"(47.39868, -122.164423)"
"(47.403215, -122.19083700000002)"
"(47.355083, -122.018377)"
"(47.711161, -122.22822099999999)"
"(47.747184999999995, -122.22984699999999)"
"(46.551992999999996, -120.369776)"
"(47.649721, -122.06578400000001)"
"(47.512656, -122.37513799999999)"
"(47.408243, -122.047094)"
"(47.709216, -122.11146000000001)"
"(47.510946000000004, -122.36263000000001)"
"(47.676362, -122.150081)"
"(47.622312, -122.31993999999999)"
"(47.742374, -122.05946899999999)"
"(47.317589, -122.27258400000001)"
"(47.620039, -122.30878200000001)"
"(47.434363, -122.17227)"
"(47.611939, -122.300102)"
"(47.773428, -122.205979)"
"(47.345238, -122.269044)"
"(47.662921999999995, -122.365099)"
"(47.369951, -122.07798700000001)"
"(47.511447, -122.160366)"
"(47.523451, -121.875293)"
"(47.201126, -121.996224)"
"(47.733806, -121.91967700000001)"
"(47.752517, -122.35645500000001)"
"(47.258676, -122.192624)"
"(47.438085, -122.166097)"
"(47.699234000000004, -122.347311)"
"(47.349445, -122.278044)"
"(47.392682, -122.30939199999999)"
"(47.456255, -122.27271699999999)"
"(47.660920000000004, -122.357216)"
"(47.449749, -122.145657)"
"(47.68357, -122.306716)"
"(47.318713, -122.379296)"
"(47.486222, -122.20446899999999)"
"(47.637964000000004, -122.10481200000001)"
"(47.62117, -122.307873)"
"(47.66726, -122.31418500000001)"
"(47.622183, -122.01965200000001)"
"(47.686082, -122.11671799999999)"
"(47.555941, -122.28076399999999)"
"(47.637387, -122.28296100000001)"
"(47.524957, -122.156379)"
"(47.548419, -122.01208799999999)"
"(47.59665, -122.309728)"
"(47.706917, -122.119887)"
"(47.627113, -122.090675)"
"(47.414783, -120.282551)"
"(47.499845, -122.17166200000001)"
"(47.667778000000006, -122.318409)"
"(47.700188, -122.289648)"
"(47.759376, -122.27995200000001)"
"(47.362891, -122.087189)"
"(47.545565, -122.29155)"
"(47.450124, -122.14296200000001)"
"(47.450124, -122.14296200000001)"
"(47.768602, -122.304247)"
"(47.774206, -122.202394)"
"(47.477728000000006, -122.321762)"
"(47.765894, -122.344053)"
"(47.546364000000004, -122.320494)"
"(47.497378000000005, -121.776026)"
"(47.327856, -122.284383)"
"(47.735137, -122.300575)"
"(47.591288, -122.118799)"
"(47.319767999999996, -122.4005)"
"(47.438686, -122.33308999999998)"
"(47.700817, -122.370079)"
"(47.375561, -122.126209)"
"(47.642702, -122.358226)"
"(47.724897, -121.925822)"
"(47.684717, -122.293733)"
"(47.731869, -122.20196200000001)"
